     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
         166   3.2154e+02   0.0000e+00   7.1809e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         167   3.1974e+02   0.0000e+00   7.1407e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         168   3.1794e+02   0.0000e+00   7.1004e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         169   3.1614e+02   0.0000e+00   7.0602e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         170   3.1433e+02   0.0000e+00   7.0200e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         171   3.1253e+02   0.0000e+00   6.9797e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         172   3.1073e+02   0.0000e+00   6.9395e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         173   3.0893e+02   0.0000e+00   6.8993e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         174   3.0713e+02   0.0000e+00   6.8590e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         175   3.0533e+02   0.0000e+00   6.8188e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         176   3.0353e+02   0.0000e+00   6.7786e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         177   3.0173e+02   0.0000e+00   6.7383e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         178   4.0612e+02   0.0000e+00   1.2095e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         179   4.0432e+02   0.0000e+00   1.2041e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         180   4.0252e+02   0.0000e+00   1.1988e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         181   4.0072e+02   0.0000e+00   1.1934e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         182   3.9891e+02   0.0000e+00   1.1881e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         183   3.9711e+02   0.0000e+00   1.1827e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         184   3.9531e+02   0.0000e+00   1.1773e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         185   3.9351e+02   0.0000e+00   1.1720e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         186   3.9171e+02   0.0000e+00   1.1666e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         187   3.8991e+02   0.0000e+00   1.1612e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         188   3.8811e+02   0.0000e+00   1.1559e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         189   3.8631e+02   0.0000e+00   1.1505e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         190   3.8451e+02   0.0000e+00   1.1451e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         191   3.8271e+02   0.0000e+00   1.1398e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         192   3.8091e+02   0.0000e+00   1.1344e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         193   3.7910e+02   0.0000e+00   1.1290e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         194   3.7730e+02   0.0000e+00   1.1237e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         195   3.7550e+02   0.0000e+00   1.1183e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         196   3.7370e+02   0.0000e+00   1.1130e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         197   3.7190e+02   0.0000e+00   1.1076e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         198   3.7010e+02   0.0000e+00   1.1022e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         199   3.6830e+02   0.0000e+00   1.0969e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         200   3.6650e+02   0.0000e+00   1.0915e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         201   3.6470e+02   0.0000e+00   1.0861e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         202   3.6290e+02   0.0000e+00   1.0808e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         203   3.6110e+02   0.0000e+00   1.0754e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         204   3.5930e+02   0.0000e+00   1.0700e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         205   3.5749e+02   0.0000e+00   1.0647e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         206   3.5569e+02   0.0000e+00   1.0593e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         207   3.5389e+02   0.0000e+00   1.0539e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         208   3.5209e+02   0.0000e+00   1.0486e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         209   3.5029e+02   0.0000e+00   1.0432e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         210   3.4849e+02   0.0000e+00   1.0379e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         211   3.4669e+02   0.0000e+00   1.0325e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         212   3.4489e+02   0.0000e+00   1.0271e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         213   3.4309e+02   0.0000e+00   1.0218e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         214   3.4129e+02   0.0000e+00   1.0164e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         215   3.3949e+02   0.0000e+00   1.0110e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         216   3.3768e+02   0.0000e+00   1.0057e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         217   3.3588e+02   0.0000e+00   1.0003e+01   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         218   3.3408e+02   0.0000e+00   9.9494e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
